Usage_ID,Account,TS_UTC,Service,SKU,Usage_seconds,Cost_INR,Region,Ticket_ID
U5053,ACCT-001,2026-05-23 16:47:00+00:00,Compute,DB-GP-2,10199.400000000001,0.0,us-east-1,T-40
U5054,ACCT-003,2026-09-26 12:40:37+00:00,Storage,VM-STD-4,331848.0,5822.58,eu-west-1,T-175
U5056,ACCT-003,2026-05-15 21:21:34+00:00,Storage,DB-GP-2,340.67,40559.01,ap-south-1,T-152
U5057,ACCT-001,2026-10-20 06:56:34+00:00,Networking,VM-STD-4,227340.0,0.0,us-east-1,T-107
U5061,ACCT-001,2026-09-13 17:05:00+00:00,AI,VM-STD-4,36.24,0.0,us-east-1,T-22
U5063,ACCT-002,2026-08-22 13:42:00+00:00,Compute,VM-STD-4,125.65,0.0,us-east-1,T-69
U5066,ACCT-001,2026-02-16 20:28:00+00:00,AI,DB-GP-2,7383.0,7934.22,ap-south-1,T-86
U5070,ACCT-003,2026-01-25 00:50:00+00:00,Compute,VM-STD-4,277200.0,6964.58,us-east-1,T-83
U5074,ACCT-002,2026-09-23 21:23:51+00:00,Networking,DB-GP-2,994860.0000000001,39862.03,ap-south-1,T-48
U5077,ACCT-003,2026-12-05 21:09:42+00:00,AI,DB-GP-2,17172.0,169.23,us-east-1,T-164
U5079,ACCT-002,2026-07-09 20:04:17+00:00,Compute,DB-GP-2,428.75,22259.41,us-east-1,T-18
U5083,ACCT-003,2026-07-05 16:42:00+00:00,Networking,DB-GP-2,529524.0,0.0,eu-west-1,T-175
U5084,ACCT-002,2026-11-25 18:02:00+00:00,Compute,VM-STD-4,432.71,0.0,us-east-1,T-141
U5086,ACCT-001,2026-06-13 01:35:16+00:00,Database,DB-GP-2,394.0,0.0,ap-south-1,T-118
U5092,ACCT-003,2026-04-04 22:40:00+00:00,Networking,DB-GP-2,6864.0,0.0,us-east-1,T-71
U5102,ACCT-002,2026-12-10 04:03:33+00:00,Compute,DB-GP-2,295105.2,0.0,ap-south-1,T-35
U5104,ACCT-001,2026-04-10 09:40:28+00:00,Database,VM-STD-4,14595.0,0.0,ap-south-1,T-87
U5107,ACCT-003,2026-03-16 20:18:00+00:00,Compute,DB-GP-2,8083.2,0.0,eu-west-1,T-73
U5108,ACCT-001,2026-01-08 15:06:39+00:00,Networking,VM-STD-4,492.36,72887.08,ap-south-1,T-166
U5111,ACCT-001,2026-12-02 15:04:02+00:00,Storage,DB-GP-2,1308.6,0.0,us-east-1,T-193
U5112,ACCT-003,2026-09-30 21:57:00+00:00,Storage,VM-STD-4,543528.0,2422.95,us-east-1,T-29
U5117,ACCT-003,2026-10-31 16:24:00+00:00,AI,DB-GP-2,1566900.0,34016.82,eu-west-1,T-193
U5118,ACCT-001,2026-04-13 06:27:00+00:00,Storage,VM-STD-4,305.93,27764.7,us-east-1,T-139
U5129,ACCT-001,2026-09-11 05:43:36+00:00,Compute,DB-GP-2,814104.0,0.0,us-east-1,T-59
U5131,ACCT-003,2026-10-18 09:33:46+00:00,Networking,DB-GP-2,297.2,0.0,eu-west-1,T-149
U5135,ACCT-003,2026-09-02 20:31:54+00:00,Networking,DB-GP-2,24076.8,19002.72,us-east-1,T-101
U5136,ACCT-001,2026-11-18 18:52:33+00:00,Database,VM-STD-4,269712.0,7309.54,us-east-1,T-180
U5142,ACCT-002,2026-09-26 14:43:14+00:00,Compute,VM-STD-4,14646.6,0.0,us-east-1,T-184
U5144,ACCT-002,2026-10-17 07:45:47+00:00,Database,VM-STD-4,2449.7999999999997,1858.05,eu-west-1,T-89
U5157,ACCT-003,2026-01-20 12:09:00+00:00,Database,VM-STD-4,7884.11,825415.43,us-east-1,T-84
U5158,ACCT-002,2026-02-23 13:21:00+00:00,AI,VM-STD-4,280.6,13080.28,ap-south-1,T-64
U5161,ACCT-001,2026-07-11 09:26:00+00:00,Networking,DB-GP-2,1379628.0,37269.92,us-east-1,T-195
U5164,ACCT-003,2026-03-25 03:25:27+00:00,Networking,VM-STD-4,6588.0,179.02,us-east-1,T-59
U5165,ACCT-003,2026-06-17 03:49:43+00:00,Database,VM-STD-4,6215.400000000001,12105.28,us-east-1,T-161
U5169,ACCT-001,2026-06-22 06:25:00+00:00,Compute,DB-GP-2,198972.0,0.0,us-east-1,T-26
U5172,ACCT-003,2026-06-22 17:45:09+00:00,Storage,VM-STD-4,715500.0,20674.93,eu-west-1,T-60
U5181,ACCT-003,2026-05-16 01:20:08+00:00,Database,VM-STD-4,314.06,27499.45,eu-west-1,T-118
U5182,ACCT-003,2026-01-26 20:50:25+00:00,Storage,VM-STD-4,421.74,53242.9,us-east-1,T-97
U5189,ACCT-001,2026-02-07 23:56:31+00:00,AI,DB-GP-2,561420.0,16284.26,us-east-1,T-20
U5194,ACCT-001,2026-02-01 05:20:00+00:00,Storage,VM-STD-4,2986.8,5056.52,us-east-1,T-180
U5197,ACCT-001,2026-09-30 00:03:51+00:00,Networking,DB-GP-2,137.84,2454.1,us-east-1,T-187
U5201,ACCT-001,2026-07-07 20:32:25+00:00,AI,DB-GP-2,114804.0,0.0,eu-west-1,T-127
U5202,ACCT-002,2026-05-09 13:51:00+00:00,Compute,DB-GP-2,7.56,816.54,ap-south-1,T-172
U5205,ACCT-001,2026-03-18 15:36:00+00:00,Networking,DB-GP-2,889020.0,6511.41,eu-west-1,T-22
U5206,ACCT-001,2026-10-19 00:33:49+00:00,Storage,VM-STD-4,1105236.0,0.0,us-east-1,T-50
U5215,ACCT-002,2026-06-21 18:57:00+00:00,Compute,VM-STD-4,26021.4,0.0,us-east-1,T-71
U5222,ACCT-002,2026-11-03 10:50:07+00:00,Compute,DB-GP-2,6764.4,11461.66,eu-west-1,T-83
U5223,ACCT-002,2026-03-07 21:48:00+00:00,Compute,DB-GP-2,25919.4,0.0,us-east-1,T-103
U5224,ACCT-001,2026-07-10 08:05:00+00:00,Database,DB-GP-2,10101.6,0.0,ap-south-1,T-192
U5225,ACCT-001,2026-12-11 23:44:48+00:00,Database,DB-GP-2,452.15,0.0,us-east-1,T-115
U5229,ACCT-001,2026-04-03 22:39:00+00:00,Networking,DB-GP-2,19345.8,35428.45,eu-west-1,T-76
U5230,ACCT-001,2026-07-29 22:56:01+00:00,AI,DB-GP-2,315.9,0.0,us-east-1,T-36
U5236,ACCT-001,2026-01-01 07:31:56+00:00,Database,VM-STD-4,14.19,0.0,us-east-1,T-136
U5245,ACCT-001,2026-07-12 22:32:00+00:00,Networking,VM-STD-4,9380.4,7119.72,ap-south-1,T-182
U5248,ACCT-003,2026-05-22 15:45:00+00:00,Compute,DB-GP-2,523511.99999999994,0.0,us-east-1,T-105
U5254,ACCT-001,2026-09-22 01:13:08+00:00,Storage,DB-GP-2,268.75,47428.56,eu-west-1,T-27
U5256,ACCT-001,2026-08-12 03:03:00+00:00,Database,DB-GP-2,332172.0,0.0,eu-west-1,T-58
U5262,ACCT-002,2026-05-30 20:17:00+00:00,Networking,DB-GP-2,17196.600000000002,0.0,ap-south-1,T-138
U5263,ACCT-001,2026-05-30 12:26:28+00:00,Database,VM-STD-4,28172.4,0.0,ap-south-1,T-131
U5264,ACCT-002,2026-07-09 09:04:07+00:00,Networking,DB-GP-2,1437228.0,0.0,us-east-1,T-1
U5269,ACCT-003,2026-05-11 19:33:00+00:00,Compute,DB-GP-2,231.23,5229.93,us-east-1,T-21
U5270,ACCT-001,2026-03-26 03:56:00+00:00,Compute,VM-STD-4,167004.0,4203.87,ap-south-1,T-192
U5275,ACCT-001,2026-05-19 07:16:00+00:00,Networking,DB-GP-2,101.17,0.0,ap-south-1,T-82
U5276,ACCT-001,2026-05-27 22:54:00+00:00,Storage,DB-GP-2,16251.000000000002,31511.45,us-east-1,T-82
U5283,ACCT-001,2026-11-24 11:25:00+00:00,Compute,DB-GP-2,395.08,52528.81,us-east-1,T-107
U5285,ACCT-001,2026-09-26 23:56:09+00:00,Networking,VM-STD-4,19371.600000000002,32351.9,eu-west-1,T-25
U5286,ACCT-002,2026-10-30 02:08:00+00:00,Storage,DB-GP-2,741708.0,27201.35,us-east-1,T-48
U5288,ACCT-001,2026-07-11 08:10:00+00:00,Compute,VM-STD-4,968652.0,0.0,us-east-1,T-84
U5289,ACCT-003,2026-06-14 22:21:00+00:00,Networking,DB-GP-2,8442.6,2936.98,ap-south-1,T-48
U5295,ACCT-003,2026-02-18 08:53:00+00:00,Database,DB-GP-2,137.3,16813.57,us-east-1,T-99
U5299,ACCT-001,2026-09-22 21:34:00+00:00,Storage,VM-STD-4,446.66,0.0,ap-south-1,T-33
U5309,ACCT-001,2026-12-04 12:39:43+00:00,Compute,DB-GP-2,275.2,0.0,ap-south-1,T-93
U5311,ACCT-002,2026-05-06 07:11:00+00:00,Storage,DB-GP-2,16858.2,32041.16,eu-west-1,T-175
U5316,ACCT-003,2026-06-06 10:30:36+00:00,AI,DB-GP-2,64.88,0.0,us-east-1,T-24
U5317,ACCT-001,2026-03-18 06:52:00+00:00,Database,VM-STD-4,294264.0,0.0,ap-south-1,T-123
U5319,ACCT-003,2026-01-31 05:05:00+00:00,Compute,VM-STD-4,883800.0,0.0,ap-south-1,T-38
U5323,ACCT-003,2026-02-21 06:08:00+00:00,Compute,VM-STD-4,17056.199999999997,14132.73,us-east-1,T-10
U5324,ACCT-002,2026-02-15 16:01:00+00:00,Compute,VM-STD-4,1678212.0,48103.8,ap-south-1,T-117
U5330,ACCT-002,2026-06-29 19:14:00+00:00,Database,DB-GP-2,372.01,0.0,us-east-1,T-25
U5332,ACCT-001,2026-05-16 20:53:38+00:00,Networking,DB-GP-2,7258.8,12780.57,eu-west-1,T-75
U5333,ACCT-002,2026-07-24 05:10:00+00:00,AI,DB-GP-2,29202.0,16693.26,us-east-1,T-48
U5335,ACCT-002,2026-09-20 03:47:22+00:00,Compute,VM-STD-4,1448712.0,33410.03,us-east-1,T-186
U5339,ACCT-003,2026-02-01 20:04:00+00:00,AI,VM-STD-4,1525284.0,0.0,ap-south-1,T-35
U5346,ACCT-003,2026-10-25 12:56:35+00:00,Networking,DB-GP-2,85.39,10474.72,us-east-1,T-75
U5351,ACCT-002,2026-06-19 18:41:17+00:00,AI,VM-STD-4,265.79,0.0,eu-west-1,T-50
U5352,ACCT-003,2026-11-20 00:25:00+00:00,Compute,VM-STD-4,258.68,9072.5,us-east-1,T-157
U5355,ACCT-001,2026-07-08 22:10:03+00:00,Networking,VM-STD-4,156.2,0.0,us-east-1,T-148
U5357,ACCT-002,2026-06-22 17:17:15+00:00,Networking,VM-STD-4,1361808.0,48283.25,eu-west-1,T-35
U5359,ACCT-002,2026-07-20 04:41:00+00:00,Compute,DB-GP-2,238.67,0.0,ap-south-1,T-106
U5362,ACCT-001,2026-09-15 15:40:00+00:00,Database,VM-STD-4,1793448.0,0.0,ap-south-1,T-127
U5363,ACCT-002,2026-11-12 08:27:34+00:00,Compute,VM-STD-4,421.54,0.0,us-east-1,T-76
U5371,ACCT-003,2026-09-19 00:32:00+00:00,Networking,DB-GP-2,447.14,0.0,us-east-1,T-150
U5376,ACCT-002,2026-04-04 23:01:00+00:00,Database,DB-GP-2,362.58,0.0,us-east-1,T-132
U5378,ACCT-002,2026-01-27 18:50:40+00:00,AI,DB-GP-2,345.41,15605.61,eu-west-1,T-126
U5379,ACCT-003,2026-05-31 13:53:00+00:00,Database,DB-GP-2,345.02,0.0,us-east-1,T-97
U5386,ACCT-003,2026-07-19 02:07:31+00:00,Storage,VM-STD-4,205.28,13762.76,eu-west-1,T-39
U5388,ACCT-002,2026-02-09 23:39:00+00:00,AI,VM-STD-4,423.69,0.0,us-east-1,T-141
U5389,ACCT-001,2026-06-05 00:37:00+00:00,Compute,VM-STD-4,1483632.0,0.0,us-east-1,T-135
U5390,ACCT-001,2026-04-05 17:33:00+00:00,AI,DB-GP-2,1554300.0,42181.26,ap-south-1,T-132
U5392,ACCT-003,2026-11-18 06:56:57+00:00,AI,DB-GP-2,469.06,0.0,us-east-1,T-101
U5395,ACCT-001,2026-06-23 06:24:00+00:00,AI,DB-GP-2,98.0,4667.68,us-east-1,T-175
U5406,ACCT-001,2026-01-27 13:48:00+00:00,Database,DB-GP-2,719640.0,0.0,eu-west-1,T-170
U5408,ACCT-001,2026-07-01 10:59:00+00:00,Storage,DB-GP-2,14190.0,0.0,us-east-1,T-3
U5412,ACCT-002,2026-11-11 14:42:00+00:00,AI,VM-STD-4,417.74,0.0,us-east-1,T-183
U5415,ACCT-003,2026-01-16 07:27:50+00:00,Database,VM-STD-4,5380.2,0.0,ap-south-1,T-81
U5424,ACCT-002,2026-03-10 05:30:00+00:00,Compute,VM-STD-4,10729.800000000001,0.0,us-east-1,T-144
U5425,ACCT-002,2026-01-04 05:22:00+00:00,Networking,DB-GP-2,29981808.000000004,0.0,us-east-1,T-18
U5430,ACCT-001,2026-09-03 15:00:00+00:00,Storage,DB-GP-2,15792.599999999999,9718.31,us-east-1,T-33
U5433,ACCT-001,2026-03-28 09:51:31+00:00,AI,DB-GP-2,70.75,4073.04,ap-south-1,T-19
U5442,ACCT-002,2026-03-27 15:09:00+00:00,AI,DB-GP-2,283752.0,0.0,us-east-1,T-181
U5443,ACCT-002,2026-06-21 10:30:00+00:00,AI,DB-GP-2,1510.8,0.0,us-east-1,T-123
U5446,ACCT-002,2026-11-28 03:38:37+00:00,Storage,DB-GP-2,253.56,24344.39,us-east-1,T-162
U5453,ACCT-001,2026-06-28 16:40:44+00:00,Storage,VM-STD-4,24714.0,0.0,ap-south-1,T-69
U5454,ACCT-001,2026-01-05 15:03:25+00:00,Database,DB-GP-2,220.64,13569.59,us-east-1,T-121
U5455,ACCT-002,2026-05-15 06:26:00+00:00,Storage,VM-STD-4,25306.199999999997,0.0,ap-south-1,T-89
U5456,ACCT-001,2026-02-12 01:51:00+00:00,AI,DB-GP-2,1848.6,4663.07,us-east-1,T-128
U5463,ACCT-003,2026-01-09 03:16:00+00:00,Storage,DB-GP-2,199.2,0.0,us-east-1,T-37
U5464,ACCT-001,2026-06-05 07:59:41+00:00,AI,DB-GP-2,6520.2,0.0,us-east-1,T-161
U5474,ACCT-002,2026-06-27 00:50:00+00:00,AI,VM-STD-4,279.4,30195.61,us-east-1,T-76
U5479,ACCT-003,2026-04-06 22:21:00+00:00,Compute,VM-STD-4,22103.399999999998,16723.35,us-east-1,T-56
U5482,ACCT-001,2026-02-14 08:05:00+00:00,AI,VM-STD-4,232.16,6362.85,us-east-1,T-164
U5483,ACCT-003,2026-07-06 13:47:49+00:00,Compute,DB-GP-2,16997.4,0.0,eu-west-1,T-81
U5497,ACCT-002,2026-01-21 01:22:00+00:00,Database,VM-STD-4,189.23,0.0,eu-west-1,T-104
U5499,ACCT-001,2026-09-06 06:45:44+00:00,Database,DB-GP-2,4226.4,0.0,us-east-1,T-130
U5516,ACCT-001,2026-04-13 13:50:36+00:00,Storage,VM-STD-4,1403496.0,0.0,us-east-1,T-26
U5520,ACCT-001,2026-04-28 14:05:00+00:00,Database,DB-GP-2,178.8,145.18,eu-west-1,T-44
U5521,ACCT-003,2026-03-08 08:50:43+00:00,AI,VM-STD-4,309672.0,3237.66,us-east-1,T-195
U5522,ACCT-001,2026-09-02 08:40:53+00:00,Storage,DB-GP-2,270.12,0.0,ap-south-1,T-4
U5523,ACCT-001,2026-11-13 20:03:20+00:00,Networking,VM-STD-4,1363500.0,0.0,us-east-1,T-94
U5524,ACCT-003,2026-05-21 17:23:41+00:00,Networking,VM-STD-4,22353.6,43554.85,us-east-1,T-64
U5526,ACCT-003,2026-07-09 12:01:54+00:00,Storage,VM-STD-4,16206.000000000002,0.0,eu-west-1,T-33
U5527,ACCT-003,2026-02-01 15:33:27+00:00,AI,DB-GP-2,326.54,0.0,eu-west-1,T-52
U5547,ACCT-002,2026-09-07 06:35:23+00:00,Compute,DB-GP-2,175.33,0.0,us-east-1,T-200
U5549,ACCT-001,2026-10-28 05:44:36+00:00,AI,DB-GP-2,227.95,24457.75,us-east-1,T-101
U5558,ACCT-002,2026-05-12 13:01:10+00:00,Networking,DB-GP-2,78.53,10245.34,us-east-1,T-68
U5560,ACCT-001,2026-01-12 05:49:40+00:00,Storage,DB-GP-2,24796.8,47127.19,eu-west-1,T-147
U5566,ACCT-002,2026-07-22 14:16:30+00:00,Networking,DB-GP-2,908208.0,9983.12,us-east-1,T-13
U5578,ACCT-002,2026-01-07 18:16:00+00:00,Storage,DB-GP-2,215.36,0.0,us-east-1,T-168
U5580,ACCT-003,2026-09-29 08:21:00+00:00,Networking,VM-STD-4,738216.0,24177.34,ap-south-1,T-73
U5590,ACCT-001,2026-12-11 06:18:28+00:00,AI,DB-GP-2,5194.8,0.0,eu-west-1,T-187
U5594,ACCT-001,2026-10-05 16:50:51+00:00,Networking,DB-GP-2,399.79,29555.22,us-east-1,T-82
U5595,ACCT-002,2026-05-29 22:03:47+00:00,Database,DB-GP-2,385.51,44662.24,us-east-1,T-181
U5596,ACCT-003,2026-06-13 19:03:21+00:00,Database,VM-STD-4,457.23,33407.65,eu-west-1,T-53
U5597,ACCT-001,2026-08-29 00:23:00+00:00,Networking,VM-STD-4,350.38,0.0,us-east-1,T-51
U5605,ACCT-002,2026-04-07 06:29:00+00:00,AI,VM-STD-4,359.62,0.0,us-east-1,T-5
U5607,ACCT-002,2026-07-19 06:22:00+00:00,Networking,VM-STD-4,20155.2,0.0,ap-south-1,T-178
U5623,ACCT-003,2026-08-09 23:07:43+00:00,AI,VM-STD-4,18888.0,52702.1,ap-south-1,T-148
U5624,ACCT-002,2026-01-24 13:23:03+00:00,Storage,VM-STD-4,769608.0,22842.57,us-east-1,T-151
U5631,ACCT-002,2026-04-09 06:16:23+00:00,Networking,DB-GP-2,21.19,2434.42,us-east-1,T-147
U5640,ACCT-001,2026-11-26 23:18:00+00:00,Compute,VM-STD-4,1719324.0,36001.25,ap-south-1,T-132
U5641,ACCT-001,2026-03-09 10:44:36+00:00,Networking,VM-STD-4,1053.0,0.0,us-east-1,T-57
U5644,ACCT-001,2026-02-24 13:45:00+00:00,Networking,DB-GP-2,702900.0,0.0,ap-south-1,T-92
U5645,ACCT-003,2026-03-06 02:08:05+00:00,AI,VM-STD-4,1788.6,2322.2,ap-south-1,T-91
U5646,ACCT-001,2026-01-15 04:05:55+00:00,Storage,DB-GP-2,73158.0,154610.81,us-east-1,T-110
U5648,ACCT-001,2026-10-07 09:53:00+00:00,Storage,DB-GP-2,22806.600000000002,0.0,eu-west-1,T-24
U5651,ACCT-002,2026-11-30 00:31:00+00:00,Compute,DB-GP-2,1294200.0,0.0,ap-south-1,T-24
U5658,ACCT-002,2026-06-23 20:47:57+00:00,Storage,DB-GP-2,12567.6,30338.2,eu-west-1,T-70
U5667,ACCT-002,2026-01-18 15:21:28+00:00,Networking,DB-GP-2,1680120.0,0.0,us-east-1,T-200
U5677,ACCT-002,2026-10-22 15:30:00+00:00,Storage,VM-STD-4,140.52,0.0,us-east-1,T-145
U5681,ACCT-001,2026-11-23 22:22:44+00:00,Compute,VM-STD-4,743940.0,0.0,us-east-1,T-161
U5683,ACCT-001,2026-01-28 07:05:00+00:00,Networking,VM-STD-4,29362.8,0.0,eu-west-1,T-95
U5687,ACCT-001,2026-07-26 10:37:08+00:00,AI,DB-GP-2,4.4,0.0,eu-west-1,T-70
U5696,ACCT-002,2026-10-17 18:49:19+00:00,Database,DB-GP-2,19556.4,8328.58,us-east-1,T-28
U5713,ACCT-002,2026-05-04 01:15:43+00:00,Storage,DB-GP-2,118620.00000000001,0.0,eu-west-1,T-85
U5715,ACCT-001,2026-04-16 21:36:00+00:00,Database,VM-STD-4,17278.800000000003,39258.28,us-east-1,T-177
U5719,ACCT-001,2026-02-21 14:26:25+00:00,AI,VM-STD-4,189.92,0.0,eu-west-1,T-115
U5720,ACCT-002,2026-03-11 00:17:01+00:00,Storage,VM-STD-4,638604.0,0.0,us-east-1,T-137
U5722,ACCT-003,2026-01-22 08:40:00+00:00,AI,VM-STD-4,2523.6000000000004,0.0,eu-west-1,T-21
U5723,ACCT-003,2026-01-11 06:04:25+00:00,Database,DB-GP-2,14723.4,14918.22,eu-west-1,T-44
U5724,ACCT-003,2026-07-03 01:15:26+00:00,Networking,DB-GP-2,1242324.0,0.0,eu-west-1,T-11
U5725,ACCT-001,2026-06-13 23:35:00+00:00,Database,VM-STD-4,1578420.0,26533.53,eu-west-1,T-46
U5726,ACCT-001,2026-09-30 08:51:00+00:00,Networking,VM-STD-4,430.56,0.0,eu-west-1,T-126
U5732,ACCT-001,2026-11-12 14:50:51+00:00,Networking,DB-GP-2,4072.2000000000003,10444.87,us-east-1,T-117
U5733,ACCT-002,2026-07-10 15:52:00+00:00,Networking,VM-STD-4,12266.4,0.0,us-east-1,T-39
U5744,ACCT-002,2026-01-21 05:04:37+00:00,Database,VM-STD-4,18583.800000000003,45333.01,us-east-1,T-188
U5748,ACCT-002,2026-03-06 20:08:18+00:00,Compute,VM-STD-4,312084.0,0.0,eu-west-1,T-83
U5760,ACCT-003,2026-02-22 21:33:25+00:00,Storage,DB-GP-2,6040.8,0.0,us-east-1,T-115
U5769,ACCT-001,2026-09-24 05:43:00+00:00,Compute,VM-STD-4,6517.200000000001,5675.39,us-east-1,T-81
U5771,ACCT-001,2026-08-29 03:10:52+00:00,AI,VM-STD-4,240.74,0.0,us-east-1,T-64
U5773,ACCT-001,2026-02-19 04:38:09+00:00,Compute,VM-STD-4,22391.4,9859.59,us-east-1,T-58
U5777,ACCT-001,2026-03-16 10:22:39+00:00,Networking,DB-GP-2,2059.7999999999997,1082.31,eu-west-1,T-172
U5782,ACCT-003,2026-06-21 00:27:00+00:00,Networking,DB-GP-2,623052.0,0.0,eu-west-1,T-146
U5783,ACCT-002,2026-01-13 16:21:55+00:00,Compute,DB-GP-2,28042.2,0.0,us-east-1,T-58
U5785,ACCT-001,2026-08-30 10:18:00+00:00,Storage,VM-STD-4,189.25,13411.65,eu-west-1,T-40
U5786,ACCT-002,2026-02-17 21:36:15+00:00,AI,DB-GP-2,984420.0,0.0,us-east-1,T-1
U5796,ACCT-002,2026-01-10 20:34:14+00:00,Database,DB-GP-2,23169.0,0.0,us-east-1,T-106
U5797,ACCT-001,2026-03-13 20:11:26+00:00,Database,VM-STD-4,277.66,23559.74,ap-south-1,T-58
U5807,ACCT-002,2026-02-17 05:51:00+00:00,Storage,DB-GP-2,737892.0,0.0,eu-west-1,T-84
U5809,ACCT-003,2026-08-21 11:13:08+00:00,Storage,DB-GP-2,848772.0,0.0,us-east-1,T-20
U5810,ACCT-001,2026-10-18 03:32:14+00:00,Database,VM-STD-4,16.04,0.0,eu-west-1,T-103
U5818,ACCT-002,2026-12-04 09:12:45+00:00,Database,DB-GP-2,249.29,20634.44,us-east-1,T-184
U5819,ACCT-002,2026-10-17 01:09:38+00:00,Storage,VM-STD-4,2721.6,0.0,eu-west-1,T-100
U5820,ACCT-001,2026-02-16 09:16:51+00:00,Networking,VM-STD-4,221.4,0.0,us-east-1,T-114
U5824,ACCT-002,2026-06-02 18:34:58+00:00,Storage,DB-GP-2,1333692.0,60614.34,ap-south-1,T-151
U5827,ACCT-001,2026-12-05 23:15:32+00:00,Database,VM-STD-4,222.76,0.0,eu-west-1,T-148
U5830,ACCT-002,2026-09-02 15:35:45+00:00,Networking,VM-STD-4,1739628.0,31751.48,eu-west-1,T-93
U5832,ACCT-002,2026-05-30 09:05:20+00:00,Networking,VM-STD-4,15333.6,0.0,us-east-1,T-200
U5835,ACCT-001,2026-01-21 05:37:00+00:00,Compute,DB-GP-2,341028.0,11085.47,us-east-1,T-120
U5842,ACCT-001,2026-01-19 15:06:50+00:00,Compute,VM-STD-4,22536.0,622.46,us-east-1,T-130
U5843,ACCT-001,2026-06-04 14:20:09+00:00,Database,DB-GP-2,149.94,0.0,us-east-1,T-59
U5844,ACCT-002,2026-10-18 12:20:24+00:00,Storage,DB-GP-2,11480.4,0.0,eu-west-1,T-143
U5845,ACCT-003,2026-05-18 12:53:00+00:00,Database,VM-STD-4,16034.400000000001,32612.32,us-east-1,T-24
U5848,ACCT-003,2026-12-06 06:56:52+00:00,Networking,VM-STD-4,1606644.0,0.0,us-east-1,T-154
U5856,ACCT-001,2026-02-25 20:44:00+00:00,Networking,DB-GP-2,4402.799999999999,4829.41,ap-south-1,T-77
U5863,ACCT-001,2026-01-02 17:46:40+00:00,Compute,VM-STD-4,12420.599999999999,0.0,us-east-1,T-8
U5866,ACCT-002,2026-01-19 11:37:15+00:00,Database,DB-GP-2,474192.0,0.0,eu-west-1,T-63
U5871,ACCT-003,2026-10-25 01:06:43+00:00,Compute,DB-GP-2,300.73,0.0,us-east-1,T-182
U5873,ACCT-001,2026-06-03 00:39:49+00:00,Storage,VM-STD-4,63.89,8318.95,eu-west-1,T-107
U5874,ACCT-001,2026-09-03 16:10:56+00:00,Compute,VM-STD-4,722448.0,0.0,us-east-1,T-117
U5875,ACCT-001,2026-10-23 04:31:53+00:00,Database,DB-GP-2,72.58,0.0,eu-west-1,T-194
U5880,ACCT-001,2026-08-31 08:29:00+00:00,Storage,VM-STD-4,7087.200000000001,0.0,ap-south-1,T-13
U5883,ACCT-002,2026-06-03 14:12:00+00:00,Compute,DB-GP-2,1506672.0,0.0,us-east-1,T-53
U5885,ACCT-002,2026-02-22 13:42:00+00:00,Database,VM-STD-4,19533.0,37170.48,us-east-1,T-114
U5886,ACCT-001,2026-08-25 03:15:00+00:00,Networking,DB-GP-2,14836.8,33748.64,eu-west-1,T-189
U5889,ACCT-001,2026-01-21 19:22:51+00:00,Compute,DB-GP-2,878616.0,26826.53,ap-south-1,T-142
U5893,ACCT-001,2026-08-14 04:18:57+00:00,Compute,VM-STD-4,1736928.0,11718.04,us-east-1,T-7
U5894,ACCT-001,2026-03-07 05:03:00+00:00,Compute,DB-GP-2,208440.0,0.0,us-east-1,T-138
U5897,ACCT-002,2026-09-29 06:34:49+00:00,AI,VM-STD-4,5901.6,3344.96,us-east-1,T-145
U5898,ACCT-001,2026-01-22 01:44:00+00:00,AI,VM-STD-4,99.31,7915.58,ap-south-1,T-158
U5900,ACCT-003,2026-01-13 08:41:00+00:00,AI,DB-GP-2,317.58,35238.05,us-east-1,T-47
U5906,ACCT-003,2026-11-08 07:21:02+00:00,Database,VM-STD-4,1510272.0,18480.87,us-east-1,T-10
U5909,ACCT-001,2026-10-22 00:12:41+00:00,Networking,VM-STD-4,1212876.0,53330.08,us-east-1,T-13
U5910,ACCT-003,2026-03-22 08:38:00+00:00,Compute,VM-STD-4,471.22,0.0,us-east-1,T-182
U5911,ACCT-003,2026-11-09 21:25:02+00:00,Networking,VM-STD-4,161.55,0.0,us-east-1,T-111
U5916,ACCT-001,2026-05-10 10:21:51+00:00,Networking,VM-STD-4,273.49,38240.11,ap-south-1,T-118
U5919,ACCT-003,2026-03-03 12:35:54+00:00,Networking,VM-STD-4,105.48,0.0,us-east-1,T-130
U5923,ACCT-002,2026-06-15 13:25:00+00:00,AI,VM-STD-4,25480.8,0.0,us-east-1,T-64
U5924,ACCT-001,2026-07-25 08:39:00+00:00,Storage,VM-STD-4,320004.0,0.0,us-east-1,T-73
U5929,ACCT-001,2026-05-18 16:40:50+00:00,Storage,VM-STD-4,1307556.0,13083.68,eu-west-1,T-120
U5931,ACCT-001,2026-11-27 00:00:00+00:00,AI,DB-GP-2,970812.0,11490.52,ap-south-1,T-52
U5937,ACCT-003,2026-05-30 12:16:55+00:00,Compute,VM-STD-4,656208.0,10592.58,us-east-1,T-74
U5938,ACCT-001,2026-11-18 10:28:13+00:00,Storage,VM-STD-4,402012.0,0.0,eu-west-1,T-37
U5942,ACCT-001,2026-01-14 00:14:23+00:00,AI,VM-STD-4,1137600.0,12824.55,us-east-1,T-7
